"id","title","year","journal_name","conf_name"
"313613950","A multi-wavelength survey of AGN in massive clusters: AGN distribution and host galaxy properties","2014","Monthly Notices of the Royal Astronomical Society",
"322018557","Determination of the intrinsic scatter in the MBH-σ and MBH-Lbulge relations","2009",,
"147218289","The roles of star formation and AGN activity of IRS sources in the HerMES fields","2013","Monthly Notices of the Royal Astronomical Society",
"485565246","The stochastic gravitational‐wave background from massive black hole binary systems: implications for observations with Pulsar Timing Arrays","2008","Monthly Notices of the Royal Astronomical Society",
"78857194","On the Maximum Luminosity of Galaxies and Their Central Black Holes: Feedback from Momentum-driven Winds","2005","The Astrophysical Journal",
"60134697","Dark halo microphysics and massive black hole scaling relations in galaxies","2014","Monthly Notices of the Royal Astronomical Society",
"178906993","Host galaxy bulge predictors of supermassive black hole mass","2007","The Astrophysical Journal",
"66447312","The Stellar, Molecular Gas, and Dust Content of the Host Galaxies of Two z ~ 2.8 Dust-Obscured Quasars","2011","The Astronomical Journal",
"373042631","UV/optical nuclear activity in the gE galaxy NGC 1399","2005","The Astrophysical Journal",
"346151785","The Black Hole Mass of BL Lacertae Objects from the Stellar Velocity Dispersion of the Host Galaxy","2002","The Astrophysical Journal",
"481309465","THE EVOLUTION OF ACTIVE GALACTIC NUCLEI IN WARM DARK MATTER COSMOLOGY","2013","The Astrophysical Journal",
"55252181","Detailed Structural Decomposition of Galaxy Images","2002","The Astronomical Journal",
"87386585","Multiwavelength Observations of the Gas-rich Host Galaxy of PDS 456: A New Challenge for the ULIRG-to-QSO Transition Scenario","2004","The Astrophysical Journal",
"402162712","Spitzer Uncovers Active Galactic Nuclei Missed by Optical Surveys in Seven Late-Type Galaxies","2008","The Astrophysical Journal",
"405574982","The vc–σc relation in low‐mass and low surface brightness galaxies","2006","Monthly Notices of the Royal Astronomical Society",
"61265195","SECULAR STELLAR DYNAMICS NEAR A MASSIVE BLACK HOLE","2011","The Astrophysical Journal",
"107402029","Black hole accretion preferentially occurs in gas-rich galaxies","2014","Monthly Notices of the Royal Astronomical Society",
"479105355","GOODS-Herschel: ultra-deep XMM-Newton observations reveal AGN/star-formation connection","2012","Astronomy and Astrophysics",
"105286453","FAR-IR/SUBMILLIMETER SPECTROSCOPIC COSMOLOGICAL SURVEYS: PREDICTIONS OF INFRARED LINE LUMINOSITY FUNCTIONS FOR z < 4 GALAXIES","2012","The Astrophysical Journal",
"48193553","The nuclear star cluster of the Milky Way: proper motions and mass","2009","Astronomy and Astrophysics",
"339721341","Enhanced star formation in narrow-line Seyfert 1 active galactic nuclei revealed by Spitzer","2010","Monthly Notices of the Royal Astronomical Society",
"371906899","The Black Hole-Bulge Relationship for QSOs at High Redshift","2006","The Astrophysical Journal",
"213716818","The Relation between Mid-Infrared Emission and Black Hole Mass in Active Galactic Nuclei: A Direct Way to Probe Black Hole Growth?","2002","The Astrophysical Journal",
"372086413","Probing the formation of planetesimals in the Galactic Centre using Sgr A* flares","2015","Monthly Notices of the Royal Astronomical Society",
"231578433","Present-Day Growth of Black Holes and Bulges: The Sloan Digital Sky Survey Perspective","2004","The Astrophysical Journal",
"417085093","The Velocity Dispersion Function of Early‐Type Galaxies","2003","The Astrophysical Journal",
"457008398","Gamma-Ray Bursts versus Quasars: Lyα Signatures of Reionization versus Cosmological Infall","2004","The Astrophysical Journal",
"111522026","Intermediate-age Stellar Populations in Classical Quasi-stellar Object Host Galaxies","2013","The Astrophysical Journal",
"45724356","The anticorrelation between the hard X-ray photon index and the Eddington ratio in low-luminosity active galactic nuclei","2009","Monthly Notices of the Royal Astronomical Society",
"351499308","Do we expect most AGN to live in discs","2014","Monthly Notices of the Royal Astronomical Society",
"331219670","The host galaxies of radio-loud active galactic nuclei: mass dependences, gas cooling and active galactic nuclei feedback","2005","Monthly Notices of the Royal Astronomical Society",
"491192495","A Sample of IRAS Infrared-selected Seyfert 1.5 Galaxies: Infrared Color α(60, 25)-dominated Eigenvector 1","2006","The Astrophysical Journal",
"207828338","Co-evolution of Galaxies and AGNs in Hierarchical Galaxy Formation Models","2004","Astrophysics and Space Science",
"153836974","The imprint of dark matter haloes on the size and velocity dispersion evolution of early-type galaxies","2014","Monthly Notices of the Royal Astronomical Society",
"295012423","Locating the Two Black Holes in NGC 6240","2007","Science",
"472996255","The Survey of Nearby Nuclei with the Space Telescope Imaging Spectrograph: Emission-Line Nuclei at Hubble Space Telescope Resolution","2007","The Astrophysical Journal",
"499402097","Evolution of [O III] λ5007 Emission-line Profiles in Narrow Emission-line Galaxies","2011","The Astrophysical Journal",
"16927024","ACTIVE GALACTIC NUCLEUS HOST GALAXY MORPHOLOGIES IN COSMOS","2009","The Astrophysical Journal",
"84800031","Massive perturbers and the efficient merger of binary massive black holes","2008","The Astrophysical Journal",
"310772261","An outburst scenario for the X-ray spectral variability in 3C 111","2013","Monthly Notices of the Royal Astronomical Society",
"121275544","Probing the Coevolution of Supermassive Black Holes and Quasar Host Galaxies","2006","The Astrophysical Journal",
"101610360","The M•-σ Relation for Supermassive Black Holes","2001","The Astrophysical Journal",
"4284923","GALAXY BULGES AS TESTS OF CDM VERSUS MOND IN STRONG GRAVITY","2008","The Astrophysical Journal",
"260720431","An Intermediate-Mass Black Hole in the Globular Cluster G1: Improved Significance from New Keck and Hubble Space Telescope Observations","2005","The Astrophysical Journal",
"89987120","Integral Field Spectroscopy of 23 Spiral Bulges","2005","Astrophysical Journal Supplement Series",
"187254249","Red mergers and the assembly of massive elliptical galaxies: the fundamental plane and its projections","2006","Monthly Notices of the Royal Astronomical Society",
"463403588","Near-infrared spectroscopy of a nitrogen-loud quasar SDSS J1707+6443","2012","Astronomy and Astrophysics",
"82707332","A BAYESIAN MONTE CARLO ANALYSIS OF THE M-σ RELATION","2012","The Astrophysical Journal",
"57371849","On the radio properties of the highest redshift quasars","2006","Monthly Notices of the Royal Astronomical Society",
"445802062","GEMINI IMAGING OF QSO HOST GALAXIES AT Z ∼ 2","2004","The Astrophysical Journal",
"108374880","Radio emission as a test of the existence of intermediate-mass black holes in globular clusters and dwarf spheroidal galaxies","2004","Monthly Notices of the Royal Astronomical Society",
"347532160","A glimpse at quasar host galaxy Far-UV emission using damped Lyα's as natural coronagraphs","2014","The Astrophysical Journal",
"67771592","Disentangling AGN and Star Formation in Soft X-Rays","2012","The Astrophysical Journal",
"26097957","A near-infrared relationship for estimating black hole masses in active galactic nuclei","2013","Monthly Notices of the Royal Astronomical Society",
"407350794","The local supermassive black hole mass density: corrections for dependencies on the Hubble constant","2007","Monthly Notices of the Royal Astronomical Society",
"120607451","Gravitating discs around black holes","2004","Classical and Quantum Gravity",
"378403054","Constraints on the Inner Mass Profiles of Lensing Galaxies from Missing Odd Images","2001","The Astrophysical Journal",
"256663810","UV/Optical Detections of Candidate Tidal Disruption Events by GALEX and CFHTLS*","2008","The Astrophysical Journal",
"78439345","Central kinematics of the globular cluster NGC 2808: upper limit on the mass of an intermediate-mass black hole","2012","Astronomy and Astrophysics",
"77026552","A faint type of supernova from a white dwarf with a helium-rich companion","2010","Nature",
"166178959","The Seyfert-Starburst Connection in X-Rays. I. The Data","2001","Astrophysical Journal Supplement Series",
"386886802","The Tidal Disruption of Giant Stars and their Contribution to the Flaring Supermassive Black Hole Population","2012","The Astrophysical Journal",
"54253662","Driving Outflows with Relativistic Jets and the Dependence of Active Galactic Nucleus Feedback Efficiency on Interstellar Medium Inhomogeneity","2012","The Astrophysical Journal",
"119735738","DISK ASSEMBLY AND THEMBH-σeRELATION OF SUPERMASSIVE BLACK HOLES","2013","The Astrophysical Journal",
"327122080","FEEDBACK FROM CENTRAL BLACK HOLES IN ELLIPTICAL GALAXIES: TWO-DIMENSIONAL MODELS COMPARED TO ONE-DIMENSIONAL MODELS","2011","The Astrophysical Journal",
"21945049","THE BLACK HOLE MASS VERSUS VELOCITY DISPERSION RELATION IN QSOs/ACTIVE GALACTIC NUCLEI: OBSERVATIONAL APPEARANCE AND BLACK HOLE GROWTH","2004","The Astrophysical Journal",
"421095260","The ATLAS3D project - XX. Mass-size and mass-σ distributions of early-type galaxies: bulge fraction drives kinematics, mass-to-light ratio, molecular gas fraction and stellar initial mass function","2013","Monthly Notices of the Royal Astronomical Society",
"23812089","UNDERSTANDING BLACK HOLE MASS ASSEMBLY VIA ACCRETION AND MERGERS AT LATE TIMES IN COSMOLOGICAL SIMULATIONS","2015","The Astrophysical Journal",
"436253092","Measuring Stellar Velocity Dispersions in Active Galaxies","2006","The Astrophysical Journal",
"68438327","CANDELS: Constraining the AGN-Merger Connection with Host Morphologies at z 2","2012","The Astrophysical Journal",
"171894896","Long-Term Evolution of Massive Black Hole Binaries","2003","The Astrophysical Journal",
"181800845","Star Formation and X-Ray Emission in Distant Star-Forming Galaxies*","2003","The Astrophysical Journal",
"254411658","SUPERMASSIVE BLACK HOLES IN ACTIVE GALACTIC NUCLEI. II. CALIBRATION OF THE BLACK HOLE MASS - VELOCITY DISPERSION RELATIONSHIP FOR ACTIVE GALACTIC NUCLEI","2004","The Astrophysical Journal",
"271436425","Accretion and Outflow in Active Galaxies","2009","arXiv: Cosmology and Nongalactic Astrophysics",
"384605860","Modelling active galactic nuclei: ongoing problems for the faint-end of the luminosity function","2007","Monthly Notices of the Royal Astronomical Society",
"388271221","Spectral models for low-luminosity active galactic nuclei in LINERs: the role of advection-dominated accretion and jets","2014","Monthly Notices of the Royal Astronomical Society",
"145996412","The Intrinsically X-Ray Weak Quasar PHL 1811. I. X-Ray Observations and Spectral Energy Distribution*","2007","The Astrophysical Journal",
"491158002","Anticorrelation between the Mass of a Supermassive Black Hole and the Mass Accretion Rate in Type 1 Ultraluminous Infrared Galaxies and Nearby QSOs","2007","The Astrophysical Journal",
"169874930","Are radio galaxies and quiescent galaxies different? Results from the analysis of HST brightness profiles","2005","Astronomy and Astrophysics",
"472319946","The radio structure of 3C 316, a galaxy with double-peaked narrow optical emission lines","2013","Monthly Notices of the Royal Astronomical Society",
"449011181","The XMM–Newton Bright Survey sample of absorbed quasars: X-ray and accretion properties","2014","Monthly Notices of the Royal Astronomical Society",
"382109380","Supernovae at the cosmic dawn","2014","International Journal of Modern Physics D",
"188275786","Adaptive-Optics Imaging of Low and Intermediate Redshift Quasars","2001","Astronomy and Astrophysics",
"1966441","Tracing the cosmic growth of supermassive black holes to z ∼ 3 with Herschel","2014","Monthly Notices of the Royal Astronomical Society",
"148091857","Dynamical properties of ultraluminous infrared galaxies - II. Traces of dynamical evolution and end products of local ultraluminous mergers","2006","The Astrophysical Journal",
"279181014","Annual modulation of the galactic binary confusion noise background and LISA data analysis","2004","Physical Review D",
"281707515","Constraining the Lifetime of Quasars with the Present-Day Mass Function of Supermassive Black Holes","2002","The Astrophysical Journal",
"178368803","The relationship between X-ray variability and the central black hole mass","2001","Monthly Notices of the Royal Astronomical Society",
"389700922","Kinematic signature of an intermediate-mass black hole in the globular cluster NGC 6388","2011","Astronomy and Astrophysics",
"242321036","Half of the Most Luminous Quasars May Be Obscured: Investigating the Nature of WISE-Selected Hot Dust-Obscured Galaxies","2015","The Astrophysical Journal",
"111850691","The radio galaxy K-z relation: The $\mathsf{10^{12}}~$M$\mathsf{_\odot}$ mass limit - Masses of galaxies from the L$\mathsf{_{K}}$ luminosity, up to z $\mathsf{> 4}$","2004","Astronomy and Astrophysics",
"56489962","The variability of accretion on to Schwarzschild black holes from turbulent magnetized discs","2003","Monthly Notices of the Royal Astronomical Society",
"460883773","The ACS Virgo Cluster Survey. VIII. The Nuclei of Early-Type Galaxies","2006","Astrophysical Journal Supplement Series",
"21765334","Modelling galactic spectra – II. Simultaneous study of stellar dynamics and stellar mix in NGC 3258","2004","Monthly Notices of the Royal Astronomical Society",
"444687064","EXPLORING THE LOW-MASS END OF THE M BH-σ* RELATION WITH ACTIVE GALAXIES","2011","The Astrophysical Journal",
"49235572","Black Holes of Active and Quiescent Galaxies. I. The Black Hole-Bulge Relation Revisited","2002","The Astrophysical Journal",
"79169017","The Relationship Between Black Hole Mass and Velocity Dispersion in Seyfert 1 Galaxies","2004","The Astrophysical Journal",
"187668326","SUPERMASSIVE BLACK HOLE FORMATION AT HIGH REDSHIFTS VIA DIRECT COLLAPSE: PHYSICAL PROCESSES IN THE EARLY STAGE","2013","The Astrophysical Journal",
"300967388","Resonant relaxation near a massive black hole: the stellar distribution and gravitational wave sources","2006","The Astrophysical Journal",
"495159656","Formation of massive protostars in atomic cooling haloes","2015","Monthly Notices of the Royal Astronomical Society",
"278018186","CONNECTING DARK MATTER HALOS WITH THE GALAXY CENTER AND THE SUPERMASSIVE BLACK HOLE","2015","The Astrophysical Journal",
"177330651","Nuclear Accretion in Galaxies of the Local Universe: Clues from Chandra Observations","2005","The Astrophysical Journal",
"359553712","The Lick AGN Monitoring Project: Recalibrating Single-Epoch Virial Black Hole Mass Estimates","2012","The Astrophysical Journal",
"441668977","Searching for the signature of radiative line driving: on the absence of Lyα-N v line-locking features in a large sample of BALQSOs: Radiative line driving in BALQSOs","2010","Monthly Notices of the Royal Astronomical Society",
"449750359","The Loss-cone Problem in Axisymmetric Nuclei","2013","The Astrophysical Journal",
"220220090","The structure of nuclear star clusters in nearby late-type spiral galaxies from Hubble space telescope wide field camera 3 imaging","2015","The Astronomical Journal",
"300828478","Accounting for selection effects in the BH–bulge relations: no evidence for cosmological evolution","2014","Monthly Notices of the Royal Astronomical Society",
"8528900","Black hole growth and host galaxy morphology","2009","arXiv: Cosmology and Nongalactic Astrophysics",
"95133017","The SAURON project – II. Sample and early results","2002","Monthly Notices of the Royal Astronomical Society",
"346244944","Formation of Galactic Nuclei","2001","The Astrophysical Journal",
"206242299","The ultra-deep 20 cm Australia telescope survey of the Chandra Deep Field South","2003","New Astronomy Reviews",
"427245922","ON THE SIZE AND COMOVING MASS DENSITY EVOLUTION OF EARLY-TYPE GALAXIES","2009","The Astrophysical Journal",
"162349267","THE EVOLUTION AND ENVIRONMENTS OF X-RAY EMITTING ACTIVE GALACTIC NUCLEI IN HIGH-REDSHIFT LARGE-SCALE STRUCTURES","2012","The Astrophysical Journal",
"289321447","Interaction of massive black hole binaries with their stellar environment - II. Loss cone depletion and binary orbital decay","2007","The Astrophysical Journal",
"18228374","RADIO DETECTION OF RADIO-QUIET GALAXIES","2008","The Astronomical Journal",
"264645672","Gravitational Recoil from Spinning Binary Black Hole Mergers","2007","The Astrophysical Journal",
"425978685","Far-Infrared Census of Starburst-Seyfert Connection","2002","The Astrophysical Journal",
"113257400","Triggering optical AGN: the need for cold gas, and the indirect roles of galaxy environment and interactions","2015","Monthly Notices of the Royal Astronomical Society",
"86428311","Energy input from quasars regulates the growth and activity of black holes and their host galaxies","2005","Nature",
"46178667","C IV AND C III] REVERBERATION MAPPING OF THE LUMINOUS QUASAR PG 1247+267","2014","The Astrophysical Journal",
"321446173","AGN Host Galaxies","2008","New Astronomy Reviews",
"97274793","The Low-Mass End of the / Relation in Quasars","2012","Advances in Astronomy",
"357024267","Halo ejection in distant radio galaxies: jet feedback in massive galaxy formation","2007","Astrophysics and Space Science",
"43100993","Probing the growth of supermassive black holes at z > 6 with LOFAR","2006","Monthly Notices of the Royal Astronomical Society",
"350316578","Central kiloparsec of Seyfert and inactive host galaxies: a comparison of two-dimensional stellar and gaseous kinematics","2007","Monthly Notices of the Royal Astronomical Society",
"346516920","Variability-selected active galactic nuclei in the VST-SUDARE/VOICE survey of the COSMOS field","2015","Astronomy and Astrophysics",
"192665978","Lyα constraints on very low luminosity active galactic nuclei","2006","Monthly Notices of the Royal Astronomical Society",
"150715227","Bars and Dark Matter Halo Cores","2003","The Astrophysical Journal",
"439960318","Nuclear Cusps and Cores in Early-Type Galaxies as Relics of Binary Black Hole Mergers","2002","The Astrophysical Journal",
"387776646","Stellar and gaseous velocity dispersions in type II AGNs at 0.3<z<0.83 from the Sloan Digital Sky Survey","2006","Monthly Notices of the Royal Astronomical Society",
"177880418","Activity From Tidal Disruptions in Galactic Nuclei","2001","The Astrophysical Journal",
"231354899","The nature of massive black hole binary candidates - II. Spectral energy distribution atlas.","2014","Monthly Notices of the Royal Astronomical Society",
"31797372","Supermassive Black Holes, the Early Universe, and Gamma-Ray Bursts","2013","Journal of Modern Physics",
"486320878","Understanding the AGN-Host Connection in Partially Obscured Active Galactic Nuclei. I. The Nature of AGN+H II Composites","2008","The Astrophysical Journal",
"129245878","Probing the Presence of a Single or Binary Black Hole in the Globular Cluster NGC 6752 with Pulsar Dynamics","2003","The Astrophysical Journal",
"327859063","A compendium of AGN inclinations with corresponding UV/optical continuum polarization measurements","2014","Monthly Notices of the Royal Astronomical Society",
"345534494","On the nature of Seyfert galaxies with high [O III] λ5007 blueshifts","2008","The Astrophysical Journal",
"396455293","Evidence for Black Holes","2003","Science",
"174999626","A deep INTEGRAL hard X-ray survey of the 3C 273/Coma region","2008","Astronomy and Astrophysics",
"438016882","EVOLUTION OF ACCRETION DISKS AROUND MASSIVE BLACK HOLES: CONSTRAINTS FROM THE DEMOGRAPHY OF ACTIVE GALACTIC NUCLEI","2005","The Astrophysical Journal",
"5698900","A survey of molecular gas in luminous sub-millimetre galaxies","2013","Monthly Notices of the Royal Astronomical Society",
"8733212","The properties of Lyman break galaxies at z~ 5","2004","Monthly Notices of the Royal Astronomical Society",
"39924633","Effects of inclination on measuring velocity dispersion and implications for black holes","2014","Monthly Notices of the Royal Astronomical Society",
"5481617","Fossil Ionized Bubbles around Dead Quasars during Reionization","2008","The Astrophysical Journal",
"134081281","Dynamical evolution of rotating dense stellar systems with embedded black holes","2010","Monthly Notices of the Royal Astronomical Society",
"69239733","Galaxy mergers on a moving mesh: a comparison with smoothed-particle hydrodynamics","2014","Monthly Notices of the Royal Astronomical Society",
"104235284","A population of relic intermediate-mass black holes in the halo of the Milky Way","2013","The Astrophysical Journal",
"77683507","Ultrafast Outflows: Galaxy-scale Active Galactic Nucleus Feedback","2013","The Astrophysical Journal",
"152237008","Multiwavelength Detection of Cluster AGN","2009",,
"248440117","The preferentially magnified active nucleus in IRAS F10214+4724 - I. Lens model and spatially resolved radio emission","2013","Monthly Notices of the Royal Astronomical Society",
"131917738","Instability of Population III Black Hole Accretion Disks","2007","Publications of the Astronomical Society of Japan",
"87459123","The black hole in NGC 3379: a comparison of gas and stellar dynamical mass measurements with HST and integral‐field data★","2006","Monthly Notices of the Royal Astronomical Society",
"76212117","Locating Star-Forming Regions in Quasar Host Galaxies","2014","Monthly Notices of the Royal Astronomical Society",
"150592498","Galaxy Luminosity Functions to z~1 from DEEP2 and COMBO-17: Implications for Red Galaxy Formation","2007","The Astrophysical Journal",
"357565355","Toward a Comprehensive Fueling-controlled Theory of the Growth of Massive Black Holes and Host Spheroids","2007","The Astrophysical Journal",
"359865889","Cosmological simulations of the growth of supermassive black holes and feedback from active galactic nuclei: method and tests","2009","Monthly Notices of the Royal Astronomical Society",
"36856217","Constraining the quasar population with the broad-line width distribution","2008","Monthly Notices of the Royal Astronomical Society",
"252064233","A QSO host galaxy and its Lyα emission at z= 6.43★","2009","Monthly Notices of the Royal Astronomical Society",
"43808313","EVOLUTION OF SUPERMASSIVE BLACK HOLES FROM COSMOLOGICAL SIMULATIONS","2010","International Journal of Modern Physics D",
"35938646","The black hole–host galaxy relation for very low mass quasars","2014","Monthly Notices of the Royal Astronomical Society",
"37940141","Two phase galaxy formation: The Evolutionary Properties of Galaxies","2010","Monthly Notices of the Royal Astronomical Society",
"168030209","How is Star Formation Quenched in Massive Galaxies","2010","Monthly Notices of the Royal Astronomical Society",
"400559545","Discovery of a Population of Bulgeless Galaxies with Extremely Red Mid-IR Colors: Obscured AGN Activity in the Low-mass Regime?","2014","The Astrophysical Journal",
"281390301","The cosmic far-infrared background buildup since redshift 2 at 70 and 160 microns in the COSMOS and GOODS fields","2011","Astronomy and Astrophysics",
"135278701","Sizing up partially depleted galaxy cores","2012","The Astrophysical Journal",
"342170548","On the co-evolution of supermassive black holes and their host galaxies since z = 3","2011","Monthly Notices of the Royal Astronomical Society",
"306032062","Supermassive Black Holes and Galaxy Formation","2002","Space Science Reviews",
"404255657","Modelling feedback from stars and black holes in galaxy mergers","2005","Monthly Notices of the Royal Astronomical Society",
"233994719","On the cosmological evolution of the black hole–host galaxy relation in quasars","2012","Monthly Notices of the Royal Astronomical Society",
"84473391","EIGHT-DIMENSIONAL MID-INFRARED/OPTICAL BAYESIAN QUASAR SELECTION","2009","The Astronomical Journal",
"326197346","A Tale of Two Feedbacks: Star Formation in the Host Galaxies of Radio AGNs","2014","The Astrophysical Journal",
"298167771","A note on black hole masses estimated by the second moment in narrow-line Seyfert 1 Galaxies","2008","Monthly Notices of the Royal Astronomical Society",
"95544093","The dividing line between fr I and fr II radio-galaxies","2001","Astronomy and Astrophysics",
"167483991","A transition in the accretion properties of radio-loud active nuclei","2004","Monthly Notices of the Royal Astronomical Society",
"366352620","A sample of radio galaxies spanning three decades in radio luminosity – I. The host galaxy properties and black hole masses","2004","Monthly Notices of the Royal Astronomical Society",
"307506190","Insights on the Formation, Evolution, and Activity of Massive Galaxies from Ultracompact and Disky Galaxies at z = 2-3","2011","The Astrophysical Journal",
"320540210","Can bars be destroyed by a central mass concentration? - I. Simulations","2005","Monthly Notices of the Royal Astronomical Society",
"28507887","Using AGN Variability Surveys to explore the AGN-Galaxy Connection","2013",,
"231933898","The baryonic mass–velocity relation: clues to feedback processes during structure formation and the cosmic baryon inventory","2004","Monthly Notices of the Royal Astronomical Society",
"227985972","HS 1216+5032: a physical quasar pair with one radio-loud broad absorption line quasar","2004","Monthly Notices of the Royal Astronomical Society",
"317240603","The UV properties of E+A galaxies : Constraints on feedback-driven quenching of star formation","2007","Monthly Notices of the Royal Astronomical Society",
"186243869","MEASURING DISTANCE AND PROPERTIES OF THE MILKY WAY'S CENTRAL SUPERMASSIVE BLACK HOLE WITH STELLAR ORBITS","2008","The Astrophysical Journal",
"2643570","DETECTION OF QUASAR FEEDBACK FROM THE THERMAL SUNYAEV–ZEL’DOVICH EFFECT IN PLANCK","2015","The Astrophysical Journal",
"39269290","ON THE RELATION BETWEEN CIRCULAR VELOCITY AND CENTRAL VELOCITY DISPERSION IN HIGH AND LOW SURFACE BRIGHTNESS GALAXIES","2005","The Astrophysical Journal",
"188204642","Quantifying the fast outflow in the luminous Seyfert galaxy PG1211+143","2009","Monthly Notices of the Royal Astronomical Society",
"457071295","A RELATION BETWEEN SUPERMASSIVE BLACK HOLE MASS AND QUASAR METALLICITY","2003","The Astrophysical Journal",
"37295862","X-shooter reveals powerful outflows in z ∼ 1.5 X-ray selected obscured quasi-stellar objects","2015","Monthly Notices of the Royal Astronomical Society",
"129422164","The Cluster and Field Galaxy Active Galactic Nucleus Fraction at z = 1-1.5: Evidence for a Reversal of the Local Anticorrelation between Environment and AGN Fraction","2013","The Astrophysical Journal",
"233606337","A sensitive submillimetre survey of broad absorption-line quasars","2007","Monthly Notices of the Royal Astronomical Society",
"481113852","The critical radiation intensity for direct collapse black hole formation: dependence on the radiation spectral shape","2014","Monthly Notices of the Royal Astronomical Society",
"284258841","X-ray detections of submillimetre galaxies: active galactic nuclei versus starburst contribution","2013","Monthly Notices of the Royal Astronomical Society",
"246085224","A simple model for the evolution of supermassive black holes and the quasar population","2005","Monthly Notices of the Royal Astronomical Society",
"230208607","The temperatures of dust-enshrouded active galactic nuclei","2001","Monthly Notices of the Royal Astronomical Society",
"267882643","VLT/ISAAC spectra of the Hβ region in intermediate-redshift quasars - II. Black hole mass and Eddington ratio","2006","Astronomy and Astrophysics",
"35345671","A census of nuclear stellar discs in early-type galaxies","2010","Monthly Notices of the Royal Astronomical Society",
"475030099","FORMATION AND EVOLUTION OF NUCLEAR STAR CLUSTERS WITH IN SITU STAR FORMATION: NUCLEAR CORES AND AGE SEGREGATION","2015","The Astrophysical Journal",
"161712646","Supermassive black holes, star formation and downsizing of elliptical galaxies","2009","Monthly Notices of the Royal Astronomical Society",
"216925603","Measurement of the rate of stellar tidal disruption flares","2014","The Astrophysical Journal",
"115056404","Constraints on the Process that Regulates the Growth of Supermassive Black Holes Based on the Intrinsic Scatter in the Mbh-σsph Relation","2005","The Astrophysical Journal",
"108292696","Accretion, growth of supermassive black holes, and feedback in galaxy mergers","2012","Monthly Notices of the Royal Astronomical Society",
"344794971","Binary Black Hole Accretion Flows From a Misaligned Circumbinary Disk","2013","Publications of the Astronomical Society of Japan",
"367971549","THE M BH-L SPHEROID RELATION AT HIGH AND LOW MASSES, THE QUADRATIC GROWTH OF BLACK HOLES, AND INTERMEDIATE-MASS BLACK HOLE CANDIDATES","2013","The Astrophysical Journal",
"432956380","Mid-infrared Spectral Properties of Post-starburst Quasars","2013","The Astrophysical Journal",
"446281052","Supermassive black hole formation during the assembly of pre-galactic discs","2006","Monthly Notices of the Royal Astronomical Society",
"380840118","The relationship between radio power at 22 and 43 GHz and black hole properties of AGN in elliptical galaxies","2013","Astronomy and Astrophysics",
"454400914","Jet and torus orientations in high redshift radio galaxies","2012","Astronomy and Astrophysics",
"215816766","Molecular gas in the host galaxy of a quasar at redshift z = 6.42","2003","Nature",
"459436273","Central mass-to-light ratios and dark matter fractions in early-type galaxies","2009","Monthly Notices of the Royal Astronomical Society",
"480414114","The cosmological properties of AGN in the XMM-Newton Hard Bright Survey","2008","Astronomy and Astrophysics",
"237346020","Collisionless and Collisional Dynamics in Astrophysics","2006",,
"484254694","The role of AGN in the colour transformation of galaxies at redshifts z≈ 1","2008","Monthly Notices of the Royal Astronomical Society",
"451932850","Kinetic Effects on Turbulence Driven by the Magnetorotational Instability in Black Hole Accretion","2007","arXiv: Astrophysics",
"143114493","Radiation pressure, absorption and AGN feedback in the Chandra Deep Fields","2010","Monthly Notices of the Royal Astronomical Society",
"83507808","On the black hole mass–radio luminosity relation for flat-spectrum radio-loud quasars","2002","Monthly Notices of the Royal Astronomical Society",
"443304264","A possible bias on the estimate of Lbol/Ledd in AGN as a function of luminosity and redshift","2006","Astronomy and Astrophysics",
"464245096","Supermassive Seeds for Supermassive Black Holes","2013","The Astrophysical Journal",
"136790905","HST STIS spectroscopy of the triple nucleus of M31: two nested disks in keplerian rotation around a supermassive black hole","2005","The Astrophysical Journal",
"360777067","A Log-Quadratic Relation for Predicting Supermassive Black Hole Masses from the Host Bulge Sérsic Index","2007","The Astrophysical Journal",
"493164179","Black Hole Masses of Active Galaxies with Double-peaked Balmer Emission Lines*","2006","The Astrophysical Journal",
"214074666","SUBARU ADAPTIVE-OPTICS HIGH-SPATIAL-RESOLUTION INFRARED K- AND L′-BAND IMAGING SEARCH FOR DEEPLY BURIED DUAL AGNs IN MERGING GALAXIES","2013","The Astrophysical Journal",
"436162831","WARPED CIRCUMBINARY DISKS IN ACTIVE GALACTIC NUCLEI","2014","The Astrophysical Journal",
"440828568","Herschel-ATLAS: the connection between star formation and AGN activity in radio-loud and radio-quiet active galaxies","2015","Monthly Notices of the Royal Astronomical Society",
"254491106","Star clusters with primordial binaries – III. Dynamical interaction between binaries and an intermediate‐mass black hole","2007","Monthly Notices of the Royal Astronomical Society",
"368314164","Cosmic evolution of quasar clustering: implications for the host haloes","2004","Monthly Notices of the Royal Astronomical Society",
"36881961","X-ray selected AGN host galaxies are similar to inactive galaxies out to z = 3: results from CANDELS/CDF-S","2013","The Astrophysical Journal",
"36025237","Galaxy Formation in Triaxial Halos: Black Hole–Bulge–Dark Halo Correlation","2003","The Astrophysical Journal",
"1728828","A hard X‐ray constraint on the presence of an AGN in the ultraluminous infrared galaxy Arp 220","2001","Monthly Notices of the Royal Astronomical Society",
"4605405","A Relationship between nuclear black hole mass and galaxy velocity dispersion","2000","The Astrophysical Journal",
"295479828","The contribution of rotational velocity to the FP of elliptical galaxies","2005","Astronomy and Astrophysics",
